epoch,time,partition,loss,accuracy_macro,accuracy_micro,f1_score_macro,f1_score_micro,precision_macro,precision_micro,retrieval_precision_0.10,retrieval_precision_0.20,retrieval_precision_0.30,retrieval_precision_0.40,retrieval_precision_0.50,retrieval_precision_0.60,retrieval_precision_0.70,retrieval_precision_0.80,retrieval_precision_0.90,confusion_matrix_cm_B0_B0,confusion_matrix_cm_B0_B1,confusion_matrix_cm_B0_NB,confusion_matrix_cm_B1_B0,confusion_matrix_cm_B1_B1,confusion_matrix_cm_B1_NB,confusion_matrix_cm_NB_B0,confusion_matrix_cm_NB_B1,confusion_matrix_cm_NB_NB,multiclass_accuracy_B0,multiclass_accuracy_B1,multiclass_accuracy_NB,multiclass_f1_score_B0,multiclass_f1_score_B1,multiclass_f1_score_NB,multiclass_precision_B0,multiclass_precision_B1,multiclass_precision_NB,multiclass_recall_B0,multiclass_recall_B1,multiclass_recall_NB
5,143.6144299507141,train,0.8286645720642128,0.6090612307831145,0.6132189482187369,0.4309774285589091,0.6132189483787994,0.5984916493971956,0.6132189482187369,0.6415925830036123,0.5558526680946351,0.5060044206936365,0.46841378364492875,0.43511050188607453,0.40949998207074706,0.3883842903594074,0.36870821664457426,0.34993510961687896,0.03408273630609179,0.00033344960941567476,0.17144123095978825,0.0022958087174693564,0.05990211443015159,0.14088058438992695,0.030863104026683845,0.04096687376804638,0.5192340975879456,nan,nan,0.8927476176637947,0.2253925008682853,0.384421879852935,0.6641123279235192,0.46583481530098136,0.6818545338151765,0.6272693320761182,0.2857072295592533,0.42374436193178155,0.8927476176637947
5,4.06486177444458,valid,0.7914065736532211,0.6899014455080033,0.6463449904322625,0.4872829097509384,0.6463449895381927,0.6117832809686661,0.6463449904322625,0.7322131729871034,0.6160366310551763,0.5364663777314127,0.4942207234725356,0.46076479149982336,0.4244838617835194,0.3910664346534759,0.36494133568368853,0.3470417035464197,0.036562505117035474,6.768953055143356e-05,0.16163675481220707,0.0012010949244722724,0.09291987548582256,0.1073993348312797,0.029325037326780146,0.054025097240228206,0.5168626111187041,nan,nan,0.8903717604279519,0.2645018798671663,0.5150504066795111,0.682296438626945,0.5458300179801882,0.6318650831654667,0.6576547444425523,0.3118656075745821,0.625847766250372,0.8903717604279519
6,143.13351035118103,train,0.78402058838956,0.6655262355035442,0.6362671499776974,0.4696071225318788,0.6362671503833353,0.6174709460511146,0.6362671499776974,0.7298525467641342,0.6206367185231482,0.556650023816086,0.5057803278851208,0.4693101973775899,0.43935209560650523,0.4131869866305683,0.39126200280636353,0.3705509212547508,0.024020097266357864,0.0024395599312088964,0.17939775978739078,0.0008418424976967015,0.07889442895150425,0.12334223614893565,0.019594713436374058,0.038116738408308336,0.533352623231324,nan,nan,0.9119725405748905,0.19301228365916243,0.5044397178599079,0.6789268830519366,0.44736598827574664,0.7319364126423882,0.6397290533479304,0.23556668924418808,0.5831831666142661,0.9119725405748905
6,4.056164026260376,valid,0.7201352372765542,0.7261425933241844,0.6610591250658036,0.5035937236249447,0.6610591244697571,0.6304329574108124,0.6610591250658036,0.7558017496019602,0.6446410519257187,0.5740378387831151,0.5445533969625831,0.5058130440674722,0.4707875867281109,0.439920041160658,0.4126449207123369,0.3869329540152103,0.029322510468191468,0.004785884750308469,0.16415855630999432,0.0003656271938234568,0.11105164003558457,0.0901030356856063,0.02068407594168093,0.05884369599196362,0.5206849719583988,nan,nan,0.8865988975763321,0.2524048692919314,0.567114029377699,0.6912622747197747,0.5834298305120319,0.6358965436741709,0.6719724913313985,0.2863510674238205,0.7388909214735031,0.8865988975763321
7,145.06841015815735,train,0.7589961082672918,0.7193181740143076,0.6468498384412279,0.49763605223991647,0.6468498382614317,0.6251832817918487,0.6468498384412279,0.7480884195614295,0.6382248509640868,0.5731736241204373,0.5251605926630588,0.48557160650594766,0.45295499647949566,0.4262436926230771,0.4016298230112992,0.3787698762007612,0.03599297542692092,0.0046103349411434945,0.16525410674121824,0.0012537863370125127,0.09689040644236835,0.104934314682384,0.029535859721543385,0.04756175900639606,0.5139664572768543,nan,nan,0.8818697995928858,0.26018574345487444,0.5542593891433648,0.6784630238044344,0.544033412660295,0.6753992208356686,0.6561172055961356,0.32164175519220894,0.6861540854959505,0.8818697995928858
7,3.9825894832611084,valid,0.717388137280941,0.7362661811709404,0.6618617510795594,0.5184093010425568,0.661861751973629,0.6280305314064026,0.6618617510795594,0.7604893694072962,0.6531632441654801,0.5897390767000615,0.5373468398675323,0.49974436884745954,0.4668055959139019,0.4375823097396642,0.4119012945052236,0.3878087451774627,0.048435051640844905,0.006870764115155907,0.14296113555552437,0.0005143814149778336,0.09718612344004214,0.10381979881087318,0.03671532102394849,0.04725684452569112,0.5162405770272016,nan,nan,0.8864634358882904,0.31640459977090357,0.5466121785342694,0.692211129590869,0.5654979367600754,0.6420702620223164,0.6765233927033841,0.37230862900614736,0.6872574205696583,0.8864634358882904
8,142.82795548439026,train,0.7378553964938747,0.7199559113325408,0.6517957358885822,0.49923312437751843,0.6517957358622706,0.6314950258048441,0.6517957358885822,0.7545430091226977,0.6437871941629651,0.5843099595426174,0.5337569164663453,0.49602692369167123,0.46369035443263795,0.434598018744459,0.40886354637788946,0.38488281399925567,0.031200810898681694,0.004035736457548364,0.17062087003782989,0.0009783068957679034,0.09472405153750384,0.10737614941013189,0.024751631328071916,0.0404415707560559,0.5258708733726909,nan,nan,0.902450083914471,0.2482413979855121,0.5639770957864678,0.6854808758218305,0.5549500116174235,0.6849037869163971,0.6546312789246159,0.30019251557791704,0.6845600998896301,0.902450083914471
8,3.980825185775757,valid,0.7010887476801873,0.7296660873293876,0.6602372172474861,0.5038600997626781,0.6602372176945209,0.6324298343062401,0.6602372172474861,0.7599660972505808,0.6468472251668572,0.5957650892995298,0.5506426526233554,0.5117913732491434,0.4772271262202412,0.44590684165246786,0.4173938126023859,0.3914527713973075,0.02651279665005859,0.0030887967708986253,0.16866535668727012,0.00020835305098444224,0.11984911461360753,0.08146283648304234,0.017545575664553326,0.06879186610458418,0.5138753020390868,nan,nan,0.8778832471370697,0.2471513135358691,0.5764818523824214,0.6879471354931593,0.5995067991409451,0.6251595890149474,0.672623113784939,0.2756766400486231,0.7723862862586975,0.8778832471370697
9,143.02446055412292,train,0.7366610785278592,0.7229531140205367,0.652776182763467,0.5042572179529652,0.6527761824214157,0.6387200812124518,0.652776182763467,0.7561415538002406,0.649016185580937,0.5835110751997373,0.5327362082808513,0.49406689469163084,0.46211350096059794,0.4338356622345829,0.4084411450077278,0.38463861906263663,0.03368953094306574,0.003296951568114393,0.16887093439104392,0.0005718323075712186,0.09280518432243695,0.10970149096364896,0.025850518419680838,0.03893208970491457,0.5262814677988866,nan,nan,0.9031252902946169,0.2640070656578705,0.5635173535325277,0.685247233609385,0.5658535249390118,0.6962814901950903,0.6540252226314571,0.3175479597694352,0.6764579121332578,0.9031252902946169
9,4.105458498001099,valid,0.704715641438961,0.7513452976942062,0.6633724159002304,0.5307003483176231,0.6633724164962769,0.6261877179145813,0.6633724159002304,0.76229297734797,0.6523396426811814,0.598340693321079,0.5473196082934737,0.5085014282725752,0.4729126413259655,0.44153766189701854,0.41394578277133404,0.3892036244738847,0.05669588138756808,0.001869022692553699,0.13970204625860788,0.0010181388026103378,0.11110636134631932,0.08939580462989398,0.045833526219939816,0.05880904596066103,0.49557017328217623,nan,nan,0.8588153791427612,0.33374830458313226,0.5736140072345733,0.6847387202084064,0.5479324417747558,0.6467802713811398,0.6838504455983638,0.4029889976978302,0.7411357574164867,0.8588153791427612
10,143.94116687774658,train,0.7377263367737371,0.7281638098822544,0.6525789145040399,0.507846930487988,0.6525789144645725,0.6380405036613056,0.6525789145040399,0.7564109689609507,0.6513930459997002,0.5870400638364912,0.5362572408201578,0.4978791867923138,0.464801771029384,0.4352246738217828,0.40917816855250244,0.38510604933002535,0.03741636069252816,0.0032536514614005846,0.16518740455648667,0.0005260609577367715,0.09297821825727558,0.10957422818385552,0.02953604614430075,0.03934369351261213,0.5221843367381745,nan,nan,0.898055337593091,0.27532274353582675,0.5637806835285596,0.684437364931772,0.5636174562229572,0.6938324286087167,0.6566716228840658,0.3370330849768766,0.6790102698071133,0.898055337593091
10,4.171700477600098,valid,0.6949271202087403,0.7162033680081368,0.6655769690871238,0.5120333395898342,0.6655769687891007,0.659542019367218,0.6655769690871238,0.7659910494834185,0.6644737843051552,0.5991961163841188,0.5509051335975528,0.5098658383451402,0.4770863433275372,0.44660460581071676,0.41785042143426837,0.3918029069621116,0.03466001180408057,0.0014627969870343804,0.1621441418118775,0.0002768643730087206,0.08452829425223171,0.11671514588175341,0.024599766780156643,0.0292243140868959,0.546388665959239,nan,nan,0.9283717387914657,0.2737057712115347,0.562188587859273,0.7002056537941098,0.5830082934256643,0.733545046299696,0.6620727271772922,0.3124364351481199,0.6415746386349201,0.9283717387914657
11,143.1852490901947,train,0.7399081154350956,0.7248967135387564,0.6491181617487592,0.5046428592591653,0.649118162112737,0.6363741341866487,0.6491181617487592,0.7552013450466357,0.6464733182452757,0.583107479441439,0.5322233015946343,0.49506754509411166,0.46288593403648737,0.43432196012160984,0.40889225364472565,0.3848205946567592,0.03936793883891099,0.0030973787943024316,0.16339209939707006,0.0006354292646451843,0.09487240165716475,0.10757067718899262,0.03392129806017929,0.04226495583050729,0.5148778215229088,nan,nan,0.887291636271923,0.2721827285914622,0.5614816172045983,0.680264233520564,0.5646717373983087,0.6868504577653051,0.6576002069240588,0.3392399394256515,0.6819855348854432,0.887291636271923
11,4.115807056427002,valid,0.7025857254862785,0.7452085828781128,0.6672336819767952,0.5285721197724342,0.6672336822748184,0.6402105695009231,0.6672336819767952,0.766985979154706,0.6580579188838601,0.6016395709477365,0.54823794554919,0.5089080980978906,0.47400375531055033,0.44205485154874624,0.4143602020200342,0.38920030486769974,0.04836205427942332,0.0018292718747397886,0.14807562431553378,0.00031812151777558026,0.10303636987693608,0.09816581177641638,0.03597899619257078,0.048398492962005546,0.515835256204009,nan,nan,0.889053819179535,0.3192801805958152,0.573584493547678,0.6928516769781708,0.5714401460019871,0.6723255728557705,0.6768659760989248,0.37389549270272254,0.7150238910317421,0.889053819179535
12,143.24874448776245,train,0.73949742097936,0.721086825778584,0.6528861289421835,0.5037922741666551,0.6528861281440635,0.6416761011253602,0.6528861289421835,0.7570123636538438,0.648374097185029,0.5831561337236514,0.5331090318257021,0.4942254109333716,0.4622575469337869,0.4340231753335017,0.40843980027659876,0.3846508206666715,0.03387280529420068,0.0034276353414581908,0.16855697657379987,0.00048821258758882137,0.09247225479737521,0.11011804049832245,0.025385423723174934,0.03913758260020745,0.5265410693914866,nan,nan,0.9028289323347045,0.2652774994717083,0.5608410879155854,0.6852582361051479,0.5766984920642049,0.6941076696545034,0.6542221409254254,0.31452520547753715,0.6748969256614783,0.9028289323347045
12,4.198544502258301,valid,0.7081504791975022,0.6925474712252617,0.6616742339730263,0.49407336607575414,0.6616742327809334,0.6779450261592865,0.6616742339730263,0.7662217403203249,0.6665345394983888,0.6018309651874005,0.5490880828723311,0.5075777197442949,0.4743980138096958,0.4432627530861646,0.41592862046323714,0.3899634693283588,0.02030710881052073,0.0014864519797265529,0.17647338887909428,7.23262969404459e-05,0.07585998051799833,0.1255879980674945,0.01236295623704791,0.022342642003204672,0.5655071483552456,nan,nan,0.9538132905960083,0.22680326249450444,0.5519925494492054,0.7034242901951074,0.621143149305135,0.7608978793770075,0.6517940494138748,0.2449409458041191,0.6057449787855148,0.9538132905960083
13,143.65109825134277,train,0.7333621794929078,0.7274419025963653,0.6530031821503578,0.5106241542006185,0.6530031817118304,0.6407554177518029,0.6530031821503578,0.7593352550224375,0.6506539716815198,0.5853620799547642,0.5347424586656889,0.4965991583995771,0.4643695810653849,0.4354506603638545,0.409536303678959,0.3852112349999561,0.04290760089912754,0.0031997178865521897,0.15975009838240156,0.000525017794888818,0.09052159260455189,0.11203189727459455,0.03525309528509059,0.03623699080099992,0.5195739895008988,nan,nan,0.8952437355421514,0.2862757920888332,0.5625089306749947,0.6830877399704763,0.5609610396440909,0.7049273576389005,0.6563778515252353,0.3522347402794527,0.6672134407307556,0.8952437355421514
13,4.097783803939819,valid,0.6981906563043594,0.7231788349151611,0.6625183963775635,0.5037869948148728,0.6625183981657028,0.6389371037483216,0.6625183963775635,0.7590014830976725,0.6508728611841798,0.5972716273926199,0.551225919239223,0.5123307090066374,0.4771112732682377,0.44592512627132236,0.4170560524519533,0.3909493949729949,0.026938659077859483,0.003399094813503325,0.16792919654166327,0.00018608684185892344,0.10956028477288783,0.09177393334743102,0.017811403506202625,0.056381889334879816,0.5260194526240229,nan,nan,0.891620472073555,0.2491455127298832,0.5697975933551789,0.6924178719520568,0.6001498201210052,0.6471406283229589,0.669520859811455,0.27796109806746244,0.7325511652231217,0.891620472073555
14,142.92070937156677,train,0.7352660843875564,0.726542117421665,0.6529483856296736,0.5071398652410283,0.6529483853227044,0.6379022824722153,0.6529483856296736,0.7594343689252503,0.6516838372752027,0.5857945776948368,0.5358343799039735,0.49744531564580524,0.4649655878351793,0.43602739397702306,0.40971873210086446,0.38527146865966944,0.038198273485477996,0.003548283981684329,0.164110859761452,0.0006827821985421989,0.0959288025243405,0.10646692299870537,0.030585061119645773,0.04165770433294257,0.5188213098231365,nan,nan,0.8928372172694686,0.2721597209198399,0.5662321693044958,0.6830277073221666,0.5681467294847026,0.6876332924815428,0.6579268264613776,0.3308919582629972,0.68662518452307,0.8928372172694686
14,4.047255277633667,valid,0.7004978385567665,0.7196623042225838,0.6633643564581871,0.501549431681633,0.663364354968071,0.6470888185501099,0.6633643564581871,0.7589679107815027,0.6517404345050454,0.5985700865648687,0.5510884053632616,0.5128440930508077,0.4773551277909428,0.44634003777988257,0.4179865644033998,0.3917169947642833,0.022803571163094602,0.0028890646062791348,0.17257431435224135,0.00010760587989352643,0.1060735493618995,0.09533914925064892,0.014302122841472737,0.051423383846413345,0.5344872400537133,nan,nan,0.9069405406713485,0.23641769237816335,0.5726069142669439,0.695623676776886,0.613658600896597,0.6614993637800217,0.6661084861308336,0.2591297433152795,0.7238224168121815,0.9069405406713485
15,142.83468914031982,train,0.7332369156659807,0.7265631253400784,0.6523883478686415,0.5074270554171934,0.652388348500121,0.6399978519608653,0.6523883478686415,0.7607009832383029,0.6533635729598923,0.5871370332087393,0.5362061243293587,0.49753203053708683,0.46491813652134206,0.4356525699490893,0.4096310830497359,0.38530008157733464,0.03695426332456022,0.003444904634601444,0.1654582493977819,0.00037983014259137664,0.09407959527121697,0.10861908211441655,0.029447362572924282,0.04026222339886246,0.5213544894262633,nan,nan,0.8966201033888318,0.2734694202000789,0.5650274942967801,0.6837842526986854,0.571310777865211,0.6922217391847522,0.656461039692489,0.33020503617923985,0.6830534423367636,0.8966201033888318
15,4.058669805526733,valid,0.705864394903183,0.7064913380146026,0.6640959253907204,0.5065449604392052,0.6640959252417088,0.6690983378887176,0.6640959253907204,0.7688436020165682,0.6638468072190881,0.5901781352423131,0.5397159809991717,0.4988136593066156,0.46427636698819696,0.43585225571878256,0.4115542348381132,0.38742335473187267,0.030772029100335205,0.0013497248268686235,0.1661451985128224,0.0001862031314522028,0.07766757768578827,0.1236665241571609,0.020860034499200993,0.023696390121622245,0.5556563205271959,nan,nan,0.9416923999786377,0.26289346754550935,0.5546868462860585,0.7020545677095652,0.5939939062856138,0.7561233852058649,0.6571777320187538,0.29618434108793734,0.6132475103437901,0.9416923999786377
16,143.0717408657074,train,0.7340622678828843,0.7188312089955406,0.6526656393630494,0.5017079649171877,0.6526656394156728,0.6439395240294786,0.6526656393630494,0.761172669909685,0.6509726963808602,0.5837080219615686,0.53339156076253,0.49532330485789244,0.4638456892326111,0.43509138158862476,0.4093383917226964,0.3855040217637145,0.03423024867930752,0.0033706472189433357,0.16825652092739363,0.0005513422668624007,0.09349653135052134,0.10903063390822454,0.026724854281501464,0.03940036159816146,0.524938859283321,nan,nan,0.9006142176341281,0.25585788968301487,0.5648239758404234,0.6844420294501978,0.5819200655399411,0.6952450001271625,0.6546535064829487,0.3060386227054621,0.6787542287499292,0.9006142176341281
16,4.053366184234619,valid,0.705783780515194,0.7570544183254242,0.6646616289019585,0.5405924287438393,0.6646616289019585,0.6301798528432846,0.6646616289019585,0.7661152628809214,0.6668315306678414,0.5973223029635847,0.5402598435804248,0.5012747316621244,0.4701025010738522,0.44300950069911776,0.4166295004542917,0.3908325005788356,0.07333639958349522,0.0036600630450993776,0.12127048745285719,0.0006832211138680577,0.10171116904355586,0.09912591456726659,0.0636068731523119,0.04699181240401231,0.4896140588447452,nan,nan,0.8482145708799362,0.3705582015123218,0.5672676366567612,0.6839514454454183,0.5332534936442971,0.6676938111335039,0.6895922343060374,0.46475385755300525,0.7065040290355682,0.8482145708799362
17,142.90041589736938,train,0.7356305909970706,0.7212643046249987,0.65096974656591,0.5029860196515629,0.6509697466360744,0.6404457286640501,0.65096974656591,0.7614028262553584,0.6502389923394359,0.5854819328885272,0.535027847441442,0.4967716606352866,0.4645481718769678,0.4355894285895698,0.40943432674912683,0.38546721809697326,0.03289969701591032,0.0031507786989309746,0.1698069414277463,0.0003410631134439251,0.0939766214019547,0.1087608229506102,0.027124420886843983,0.03984622611009134,0.5240934287893741,nan,nan,0.9002361529851535,0.2593735821858671,0.5657754134168337,0.6838090636485419,0.5738025626064601,0.6932524098991951,0.6542822117468948,0.31143149386010427,0.6816065951857306,0.9002361529851535
17,4.1877501010894775,valid,0.6961232620477676,0.7449175563454628,0.6690416643023491,0.5332467353343964,0.6690416669845581,0.6456985849142075,0.6690416643023491,0.7699679074436426,0.6650479999557137,0.6019320326112211,0.5512806321308017,0.5089637546800077,0.4759367457125336,0.44623648752458395,0.4178507230337709,0.39152531129308044,0.05449842357484158,0.002269124877639115,0.14149940239731224,0.00019542688969522714,0.09609945834614336,0.10522541856160388,0.041578102927887814,0.04019086117041297,0.5184437797963619,nan,nan,0.889946562051773,0.33622210553847254,0.5692800709605217,0.6942380252107978,0.5660618653288111,0.6935307548940182,0.6775031196326018,0.39869435705244544,0.6868388715386391,0.889946562051773
18,143.2154197692871,train,0.7303775958519532,0.7317947812330169,0.654487726980795,0.5128306734467198,0.6544877270421889,0.6387098937998665,0.654487726980795,0.7607989134240934,0.6507763910793747,0.5853262879005801,0.5347131566153639,0.4963878655996224,0.4639451992309163,0.43504120870355284,0.4092788427358192,0.38509339022789085,0.04177726624551383,0.003495408463389259,0.16058474211821885,0.00021673582468975035,0.09344064369910593,0.10942112817811434,0.03284290538685758,0.038951352818205026,0.5192698168708881,nan,nan,0.8933875850539407,0.2905060754515551,0.5643735189572429,0.6836124282635051,0.5630865317610109,0.6954751499300069,0.6575679986842435,0.3544814984646876,0.6783082293387088,0.8933875850539407
18,4.100216627120972,valid,0.7013416558504104,0.6983308821916581,0.6624838787317276,0.5001850798726082,0.6624838791787624,0.6729518306255341,0.6624838787317276,0.7670249993354082,0.6639214820042253,0.5996002883277833,0.5478817231580615,0.5107189654372633,0.47658064619638024,0.4453401752281934,0.41709889537654815,0.3913398675341159,0.026057601472712123,0.0010855648573487996,0.17112378328805788,0.00014274010201916097,0.07598306552506984,0.1253944985405542,0.01699712104862556,0.022772411559708418,0.5604432144761086,nan,nan,0.9478313022851944,0.24699149079620838,0.5511375127732754,0.702426235768944,0.6040874220710247,0.7608275786042213,0.6539404743164777,0.27434382785111666,0.6041190150380135,0.9478313022851944
19,144.3985559940338,train,0.7295679380046122,0.7289846429339292,0.6540574814911587,0.5090858840009197,0.6540574809429995,0.6389325886806928,0.6540574814911587,0.7619189109847557,0.6543727755983589,0.5872852599618709,0.5365759178077165,0.4987276776182706,0.46589516152742466,0.4367475643961929,0.410400558367916,0.3859893406997055,0.037294574852207094,0.003296067622280419,0.16526677429396427,0.0002398768660026285,0.09610393697036294,0.1067346936984201,0.029092545845756733,0.041312560506062315,0.5206589693593412,nan,nan,0.8943463848084825,0.2751343788277893,0.5680580404347271,0.6840652337519734,0.5725912235799482,0.6868104751204295,0.6573960666518595,0.3314673935598735,0.6908901142698656,0.8943463848084825
19,4.102776050567627,valid,0.6957969507575035,0.7011314076185227,0.6635824087262153,0.49810841456055643,0.6635824099183083,0.6740440219640732,0.6635824087262153,0.7688791284710169,0.6668181035295129,0.5993473356030882,0.5502829601988196,0.5094856650196016,0.4764491404686123,0.4461353858280927,0.4182153607066721,0.3917175741214305,0.02053989547712263,0.0018498791591264308,0.17587717473652448,5.098411347717047e-05,0.08174799338914454,0.11972132781025721,0.01231633822695585,0.026601884523406626,0.561294523254037,nan,nan,0.948116785287857,0.23092005241662264,0.5600853745639324,0.7033198177628219,0.6253484737314284,0.7417782214283943,0.6550053810793907,0.24937414519488812,0.632285560965538,0.948116785287857
