epoch,time,partition,loss,accuracy_macro,accuracy_micro,f1_score_macro,f1_score_micro,precision_macro,precision_micro,retrieval_precision_0.10,retrieval_precision_0.20,retrieval_precision_0.30,retrieval_precision_0.40,retrieval_precision_0.50,retrieval_precision_0.60,retrieval_precision_0.70,retrieval_precision_0.80,retrieval_precision_0.90,confusion_matrix_cm_B0_B0,confusion_matrix_cm_B0_B1,confusion_matrix_cm_B0_NB,confusion_matrix_cm_B1_B0,confusion_matrix_cm_B1_B1,confusion_matrix_cm_B1_NB,confusion_matrix_cm_NB_B0,confusion_matrix_cm_NB_B1,confusion_matrix_cm_NB_NB,multiclass_accuracy_B0,multiclass_accuracy_B1,multiclass_accuracy_NB,multiclass_f1_score_B0,multiclass_f1_score_B1,multiclass_f1_score_NB,multiclass_precision_B0,multiclass_precision_B1,multiclass_precision_NB,multiclass_recall_B0,multiclass_recall_B1,multiclass_recall_NB
5,82.44490218162537,train,0.7577948776710167,0.7012370790082473,0.6433751210789599,0.4904230553974749,0.6433751216051928,0.6183433470750922,0.6433751210789599,0.7491362317751111,0.6279832617209933,0.5684328692928345,0.521747709787252,0.4835312584973481,0.4523856149405132,0.4259214803503735,0.40206240101942775,0.37939526530209244,0.030749687159442457,0.0039028977875415786,0.17120483214586668,0.0009110017921575501,0.09558035845555256,0.10658714734172019,0.0258629090321788,0.048156090794068844,0.5170450755686034,nan,nan,0.8856412797460246,0.22632576537407878,0.547976096484809,0.6767356263868579,0.4986773303934944,0.6849419279415939,0.650568937252809,0.2761011567753929,0.6740015090967783,0.8856412797460246
5,3.9926228523254395,valid,0.7047650966048241,0.7209983521699905,0.6655381886661053,0.5085942864418029,0.6655381900072098,0.6492231342196465,0.6655381886661053,0.760953632965684,0.6608789611235261,0.6000014474056661,0.5477997453138232,0.5053824067674577,0.46892206684686244,0.43990538199432194,0.41353034175001085,0.388654429288581,0.030696975639439187,0.0028181911050342025,0.16475178425898776,0.00030270771938376126,0.09452101611532271,0.10669658163096755,0.021563691932242363,0.0383288549433928,0.5403201976418495,nan,nan,0.9180700820684433,0.2586523944325745,0.5683037304133177,0.6988267194479704,0.5854092282429337,0.6966594752296805,0.6656006960570813,0.29332784444093707,0.6822047267854213,0.9180700820684433
6,92.74621105194092,train,0.7393104833248716,0.7325930222825067,0.6514368441927215,0.5090557428810301,0.6514368443330503,0.6321417261846912,0.6514368441927215,0.7579946123720533,0.6505135120643772,0.5861699119757169,0.5362718063675587,0.4978458999794106,0.46511522604138444,0.43597194754557006,0.40971199239950135,0.38539497850853804,0.04111775564041084,0.00371611616870919,0.1610235454183723,0.0006410099552176058,0.09968034468480451,0.10275715282076635,0.0347123845091866,0.045712947106077796,0.5106387437997914,nan,nan,0.8819867936283649,0.2788676895974659,0.5680173352723059,0.680282203516677,0.5609010661215745,0.6745381083197891,0.6609860039071501,0.3462415971464887,0.7026361301760592,0.8819867936283649
6,2.405635118484497,valid,0.716678566634655,0.681587989628315,0.66027727663517,0.48280472129583357,0.6602772767841816,0.682962164580822,0.66027727663517,0.764476475790143,0.6625348139181733,0.6023728344403207,0.5514782479032874,0.508949706312269,0.47543614567257464,0.44531986300833526,0.4171714124735445,0.39139144484885036,0.011006670868373475,0.0010642776708118618,0.18619600251200608,0.0,0.08396849748678506,0.11755180676933379,0.005585734783671796,0.029324901690124534,0.5653021075576544,nan,nan,0.9522151976823807,0.18628814462572335,0.5597678092867135,0.7023581905290485,0.6643608189746737,0.7340784592181444,0.6504472247231752,0.18293311797082423,0.6366870695352554,0.9522151976823807
7,82.53094673156738,train,0.7366770716749127,0.7277634583935448,0.6507274305481922,0.5055011236155433,0.6507274305525774,0.6351716217572301,0.6507274305481922,0.7583652884394354,0.6488206625947994,0.5844939724824365,0.5347339263607735,0.49665736279126876,0.46436489503170825,0.43584793072394007,0.40965617109728214,0.38515066411266885,0.03956475614279317,0.0037220232603760966,0.1625706375231438,0.0007354292021297933,0.0981512548545895,0.10419182366706142,0.03428679678431578,0.04376585981541889,0.513011418811257,nan,nan,0.8825614245026304,0.269159319258847,0.5671089421776838,0.6802351087797159,0.568415729377091,0.6783145161979685,0.6587846207332342,0.33364021098060315,0.6978801907143781,0.8825614245026304
7,2.5016579627990723,valid,0.7041364914178848,0.7506217807531357,0.6675254905223846,0.5414538994431496,0.6675254893302918,0.6444021913409234,0.6675254905223846,0.7650273347645998,0.6643271106854081,0.5970364504121244,0.5458038097247482,0.5026244658790529,0.4678925602231175,0.4387379003036767,0.4127124338503927,0.38799080763943494,0.06962414310721216,0.0018366355400939937,0.12680617146892473,0.0006597265542950481,0.09178936422802508,0.10907121305615874,0.05832624306465732,0.03577451837685658,0.5061119834333658,nan,nan,0.8747518575191497,0.3662859889119863,0.5679760183393955,0.6900997042283415,0.5415508306864649,0.7095560225099325,0.6820997210778296,0.45360057294368744,0.6709101888537407,0.8747518575191497
8,82.54426455497742,train,0.7351883021153163,0.7362681603768491,0.6542128268903392,0.5138375756669002,0.6542128272981697,0.6337171343581125,0.6542128268903392,0.7597978410661591,0.6533728625840935,0.5876970274590823,0.5358799656959217,0.4963481483304962,0.46341515683203527,0.4342226109663859,0.4084063149861924,0.38456800711251476,0.043916365675107226,0.0037727754455576887,0.15816827577504974,0.0005516119895232545,0.09792348843283825,0.10460340713454754,0.035440896283147234,0.04325020636818222,0.5123729725010339,nan,nan,0.8821936804382432,0.2913358302909186,0.56882695806637,0.6813499388378716,0.5588542382469102,0.6811312613956024,0.6611659046566183,0.36087841149079686,0.6975113182838978,0.8821936804382432
8,3.3983612060546875,valid,0.6978471425175666,0.7196950188279152,0.6659873078763485,0.5125351959466934,0.6659873086214065,0.6554515787959099,0.6659873078763485,0.7588608215004206,0.662860106267035,0.6019492431543767,0.5505458289012313,0.5100876771472395,0.4757895200047642,0.4442472832370549,0.4161834473069757,0.39040480692870916,0.03399405138043221,0.0014691368606872856,0.16280376149341463,0.00019776917062699795,0.09010969885624945,0.1112128360470524,0.023583597021643074,0.03474558927700855,0.5418835605680943,nan,nan,0.9211415565013885,0.27373344140127304,0.564930223301053,0.6989419240131974,0.5890132355783134,0.7132309595867992,0.6641105388849974,0.31073374502360823,0.6618844398856163,0.9211415565013885
9,82.31933951377869,train,0.7336455946848489,0.729476961460164,0.6537490390754224,0.5099317436449102,0.6537490395139497,0.6379051374084042,0.6537490390754224,0.7597127370702146,0.6549182946730285,0.5893458711070964,0.5391374560615491,0.4997369746453757,0.46623825144959097,0.4366637215261278,0.410070700422544,0.38569911801883505,0.03975567819478585,0.0036404081424137743,0.16246133048889452,0.0003199096741909194,0.0955421533330662,0.10721644458415598,0.03144061398986585,0.0411722541628081,0.5184512076111396,nan,nan,0.891722075268407,0.2802779172906754,0.5661551735621262,0.6833621387409604,0.568795723381511,0.6863957882832501,0.6585238996113136,0.3392886086956342,0.6884026809991844,0.891722075268407
9,2.485764503479004,valid,0.6944541051983834,0.7371808183193207,0.668376595377922,0.5258766615390777,0.6683765950798989,0.6483087754249572,0.668376595377922,0.7657901564985514,0.6645049211755395,0.6016579445265233,0.5499905599281192,0.5080693391524256,0.47549773768521847,0.44549332131631675,0.4175702253635973,0.39158370298333467,0.04614360888896044,0.002415379290468991,0.14970796320354565,7.944036275148392e-05,0.09491941221989691,0.1065214521123562,0.03403344907914288,0.03886572142713703,0.5273135761916637,nan,nan,0.9025651478767395,0.3123561397381127,0.5687513545900583,0.6965224967896938,0.5750926492456346,0.6969066436588764,0.6729270402342081,0.3631615883111954,0.6829137399792671,0.9025651478767395
10,82.48535656929016,train,0.7390965212086077,0.7341017806579114,0.651317319391474,0.511233432423444,0.6513173201369706,0.632119214941713,0.651317319391474,0.7539418300449587,0.6481524070143385,0.5827072817618313,0.5325406118676852,0.49478526872714224,0.462286038585469,0.4332895129214839,0.40757796136494695,0.3832615219185715,0.045494485393382314,0.004004188902910307,0.15635874254996351,0.0004859010316486338,0.096800444218384,0.10579216251461163,0.03839464091558189,0.043647044435215894,0.5090223894429837,nan,nan,0.8792122726127497,0.2920628819560381,0.5622734332745243,0.6793639815780139,0.5551966064263699,0.6802176999473196,0.6609433350596625,0.36575762855942595,0.6911644766599448,0.8792122726127497
10,2.4722211360931396,valid,0.6992183607816697,0.7357074829936028,0.6644296257197857,0.5221581616997719,0.6644296249747277,0.6346020391583442,0.6644296257197857,0.7501933918148279,0.6509582406654953,0.5990564022026956,0.5484551724418998,0.5080127068422735,0.472469861516729,0.44164296676404774,0.41418970747850836,0.38929514070041477,0.04720329684612807,0.0016985831409692764,0.14936507158447057,0.0007260527811013163,0.10232214679010213,0.09847210454929155,0.036494184837210925,0.04881437654577894,0.5149041819013656,nan,nan,0.8806437408924103,0.3085745349340141,0.5676973230391741,0.6902026277408004,0.5590541361644864,0.6697098505869508,0.6750421263463795,0.36405036397278306,0.7052498324215413,0.8806437408924103
11,83.85380864143372,train,0.7336746725950472,0.7280154162957572,0.6546007376854879,0.5101350234090194,0.6546007378038903,0.6385706611736303,0.6546007376854879,0.7551569401651342,0.6502530082102768,0.5854897345366228,0.5352760999537295,0.4970028164594637,0.4644892758135426,0.435253831263311,0.40908824771892716,0.38487398903869185,0.04128187605298009,0.0035438208420571953,0.1610317202059844,0.00048377739998107426,0.09448771535840428,0.10810701508435448,0.032391803598762786,0.03984112527010126,0.5188311466354604,nan,nan,0.8926511982597275,0.28037887703783027,0.5661389708548856,0.6838872226721798,0.5676195859203166,0.6895913787791451,0.6585010166650219,0.33926805863820186,0.6838754649510308,0.8926511982597275
11,2.428844928741455,valid,0.6948343488574028,0.7230670633912086,0.6670699758827686,0.5126309043169022,0.6670699760317802,0.6561770921945572,0.6670699758827686,0.7668930674344301,0.6648184895887971,0.6024695258401335,0.5514795663580299,0.5098531878553331,0.4762575985584408,0.4451913716364652,0.4173533875402063,0.3913491312880069,0.0321395111217862,0.002376931040780619,0.16375050974966143,7.469765376299619e-05,0.09217086476273835,0.10927474178184639,0.021751757899764926,0.035701386662549336,0.5427596046030522,nan,nan,0.9232578134536743,0.2688927601650357,0.568835139721632,0.7001648167520762,0.5956593054905533,0.7076000880822539,0.6652718876302243,0.302818962931633,0.6740161348879338,0.9232578134536743
12,82.47095823287964,train,0.7320930555401444,0.7303528285784325,0.6544898811107246,0.5103246154786559,0.6544898811896596,0.6380190446736043,0.6544898811107246,0.7627248379900413,0.6556845512526853,0.5891333403530503,0.5385737990022921,0.49947686893907606,0.46617225519773536,0.43713920507302195,0.4105705888000592,0.38592215645957084,0.040349325622737055,0.0035143786058011574,0.16199371281485825,0.00041433987256702477,0.09553342829535671,0.10713073955458935,0.03206619980570018,0.0403907485374269,0.5186071275038311,nan,nan,0.8926678798071,0.2791960417303153,0.5681286574614888,0.683649147925834,0.5650660570986622,0.6903794729760658,0.6586116043969285,0.34159056125554077,0.6874314311008162,0.8926678798071
12,2.4665839672088623,valid,0.7020887377858162,0.7043896028399468,0.6636830213665962,0.4943754105269909,0.6636830204725266,0.6646856579184532,0.6636830213665962,0.7613850916177034,0.6580114287510515,0.5998444025777281,0.5503865050897002,0.5124526870809496,0.4774590484891087,0.4458291326928884,0.4170223645027727,0.3909455950278789,0.01688728312437888,0.002748156113084406,0.17863151194585952,2.7270570863038303e-05,0.09351874218322337,0.10797429219353943,0.009701223038136959,0.03723452176782303,0.5532770043611527,nan,nan,0.9351746153831482,0.2136417905241251,0.5681933028995991,0.7012911281175911,0.6349344891123474,0.7004206381365656,0.6587018350884318,0.22443157251924276,0.6787777136266232,0.9351746153831482
13,82.50173854827881,train,0.7317555372928296,0.7315440022503369,0.6527271244878836,0.5108875746917135,0.6527271250185018,0.6366582330954362,0.6527271244878836,0.7614455620752479,0.654076728150931,0.5875270893720399,0.5371379227062077,0.49885530589725546,0.4661312438868627,0.43669077301873244,0.4104612240823691,0.386181421657936,0.04150613053514108,0.003554943900617657,0.16079634241175217,0.00039819000926627404,0.09563690421491029,0.10704341340550919,0.034590342816291156,0.040889642425025866,0.5155840901901151,nan,nan,0.8885246982919671,0.28306847348153646,0.5672449399837747,0.6823493094487939,0.5639414188325714,0.6865700253087034,0.6594632549598246,0.3492095218494473,0.6888598567812214,0.8885246982919671
13,2.416093587875366,valid,0.6984901815652848,0.7551283264160156,0.6671173053979874,0.5359939780831336,0.6671173071861267,0.6336531227827072,0.6671173053979874,0.7561868155747652,0.6618167084828019,0.6023887895606458,0.550620028488338,0.5119440262578427,0.4769451780710369,0.44577474107034504,0.41707237890921534,0.39120024335570636,0.0585746535792714,0.002520308734383434,0.137171989272465,0.00035265206592157485,0.1085779490787536,0.09258970304275863,0.04574040037463419,0.0545076406840235,0.499964702911675,nan,nan,0.86371906042099,0.34593986556865275,0.5741344191879034,0.6879076536744833,0.5600312380446121,0.6557705910503864,0.6851575370319187,0.41492321714758873,0.7329221013188362,0.86371906042099
14,82.30069065093994,train,0.7320726168303016,0.731143923385344,0.6555364850849317,0.5117735268527301,0.6555364852428015,0.6407517307537173,0.6555364850849317,0.7612145499258043,0.6543987561456488,0.5866406717668071,0.535751992892267,0.49702364192855064,0.46409113534492274,0.4351020037748196,0.4090447882455005,0.38447939823453037,0.03909472046925689,0.0033865042550603325,0.16337619213482066,0.000257722050236048,0.0954052421788168,0.1074155435731232,0.030262045643103662,0.03976550715562768,0.5210365220555275,nan,nan,0.8954150922127231,0.28075652277610186,0.5696726939928722,0.6848913612340403,0.5720069451976223,0.6923652468107365,0.6578830000026954,0.34023226204582036,0.687962860281219,0.8954150922127231
14,2.409679889678955,valid,0.7087868696451187,0.734402925670147,0.6656759215891361,0.5303885215520858,0.6656759215891361,0.6469924300909042,0.6656759215891361,0.7610184664279223,0.6586894761398434,0.5953654651902616,0.5444941766187549,0.5069614866934716,0.47172726222313943,0.440182796837762,0.4127971621509641,0.38791658704169096,0.0580201923236018,0.0008668653154745698,0.13937989335507153,0.0006063401210121811,0.08805065923370421,0.11286330469767564,0.04574460260977503,0.034863072824664415,0.519605070054531,nan,nan,0.8922061055898667,0.3423542729392648,0.5562441964447499,0.6925671058893204,0.5563799373153597,0.7114374155923724,0.6731599343009294,0.4114765024185181,0.6470448522269726,0.8922061055898667
15,82.49861478805542,train,0.7363281012668969,0.7379114177909019,0.6523224065554991,0.5158193382341908,0.6523224066344341,0.6318196156678865,0.6523224065554991,0.7559887187117179,0.6498620819033597,0.5847368439038823,0.5337410069815499,0.49587175057236677,0.46341015202401803,0.4344402684697646,0.4085385805565329,0.3844504616660998,0.04775402459246648,0.0038949448370593728,0.15420844726453042,0.00042639770873275756,0.09687435827108878,0.10577775185406209,0.03996142132680436,0.04340862980536195,0.5076940248541614,nan,nan,0.8783394167306073,0.3033370315563208,0.564439904148509,0.6796810763366008,0.5508872951469163,0.6825407765235773,0.6620307715928869,0.3796226793418848,0.6908336007345979,0.8783394167306073
15,2.5066611766815186,valid,0.6944499734044075,0.7320426580309868,0.6684396213293076,0.5260516646504402,0.6684396207332611,0.6574753260612488,0.6684396213293076,0.769101783707738,0.665534433759749,0.5983290018700064,0.547445030324161,0.5064981411956251,0.47452408240176736,0.4445506601501256,0.417378244465217,0.39153696161694823,0.046393429501331414,0.0018270267406478523,0.1500464953086339,8.418306708335877e-05,0.08660190836526453,0.11483421361423098,0.03398450461216271,0.030783956674204093,0.5354442846029996,nan,nan,0.9157905095815658,0.31466291930526497,0.5646000994741917,0.6988919859752059,0.5770545172225684,0.7263695259392261,0.6690019142627716,0.36573931530117987,0.6514000150561333,0.9157905095815658
16,84.08620476722717,train,0.7339310279272808,0.7303093544625758,0.6544598548587033,0.5134641662932902,0.6544598545034961,0.6411108584211741,0.6544598548587033,0.7607066046421621,0.6551098040721816,0.5875702139640143,0.5372849054623402,0.4981781683652093,0.46542164792456503,0.43617687215142265,0.40979584928928753,0.38523385433116886,0.04237710667258023,0.003153501745159442,0.16032680840133118,0.00041825169582427506,0.09254537508916678,0.11011488072530302,0.03380069916497731,0.0377260032784409,0.5195373727523525,nan,nan,0.8935105798172909,0.2908843769700107,0.5656619790145001,0.6838461452365822,0.5687918506984518,0.6964455484370128,0.6580951735317699,0.3522749277694549,0.6766548153317767,0.8935105798172909
16,2.488346576690674,valid,0.6958024528622627,0.7609556883573532,0.6660702303051949,0.5423230409622193,0.6660702306032181,0.6312697595357895,0.6660702303051949,0.7687656358629466,0.6663044757023454,0.601719936337322,0.551390631608665,0.5099319787882268,0.47681617782451213,0.4461042906809598,0.4178599379118532,0.39172772494144736,0.07116968856600579,0.002888614151161164,0.12420864836545661,0.0007166364078875631,0.10503706221468746,0.0957666062071803,0.06041047551785596,0.04993878621724434,0.48986348323524,nan,nan,0.8518460285663605,0.3683399811387062,0.5736664806306362,0.6849626597762107,0.5383544017700479,0.6653774167969823,0.6900774719007313,0.45850512221455575,0.7220949052274227,0.8518460285663605
17,82.63663411140442,train,0.7380088715605205,0.7264475654755851,0.6499253306285714,0.5066811445444875,0.6499253305803333,0.6355077239293923,0.6499253306285714,0.7599910625640035,0.6515301326306903,0.5852827533907292,0.5343662921562717,0.4957467129071778,0.4635708849823194,0.4348555530620041,0.4089710988416143,0.38462752836253367,0.04217624495460742,0.003669863036266564,0.16001130889851542,0.0006789129005121248,0.09480325410572263,0.10759634065512003,0.03620957821465702,0.04190866574682557,0.5129458317642596,nan,nan,0.8848400027559672,0.2787810269298647,0.5613735997164101,0.679888805880043,0.5631569691609182,0.6844675225899689,0.658898682360286,0.3438185402841744,0.6830805969315462,0.8848400027559672
17,2.503624200820923,valid,0.7045508742332458,0.7389542624354363,0.6685437953472138,0.5321148884296417,0.6685437950491905,0.6528972560167312,0.6685437953472138,0.7698046282678842,0.6634053433313966,0.5942583710514009,0.5436477833613753,0.5005164391361177,0.46533275783993305,0.43649649535305796,0.4111046301480383,0.3865934805292636,0.05441384517995175,0.0018727128708269447,0.14198039304465054,0.0005215302621945739,0.08746368818916381,0.11353508599451743,0.042175437684636566,0.03137104706140235,0.5266662575304508,nan,nan,0.9040936851501464,0.3336665125656873,0.5659758199751377,0.6967023446783424,0.5609151967242361,0.7244721538200974,0.6733044129796326,0.39748027503490446,0.6553077591955662,0.9040936851501464
18,82.70438385009766,train,0.7324609068507935,0.7309396353590271,0.6532200493528044,0.5106637065658995,0.6532200496597736,0.6358042780163009,0.6532200493528044,0.7581891014684417,0.6510650105391377,0.5846142443852815,0.5351410916005837,0.49654396263915884,0.4641019599027441,0.4350069931641572,0.40878742383101285,0.38435648283586976,0.03920763686917956,0.00392554954997575,0.16272423076941342,0.00035047086130961556,0.09734282658108119,0.10538521020787232,0.031877895018895125,0.0425165939379291,0.5166695865163964,nan,nan,0.8871380714825703,0.2812715072671018,0.5680386500774043,0.6826809626066478,0.5664801889866877,0.6820461930135778,0.6588864480602817,0.34248987553074406,0.6943039130715499,0.8871380714825703
18,2.4820666313171387,valid,0.6928191986680031,0.7353429073095321,0.6671926307678223,0.5204431349039078,0.6671926294267178,0.6440889829397202,0.6671926307678223,0.7607280627638101,0.6616061005368828,0.6005797078274191,0.5501108592376113,0.5118494439683855,0.47822463885881006,0.4470770742464811,0.41839411593042314,0.39175231737084687,0.04063693908450659,0.0031371006602421403,0.15449291040189564,8.65544192492962e-05,0.10054503717459738,0.10088871231593657,0.028747955023427495,0.045454136139014736,0.5260106536000967,nan,nan,0.8975857049226761,0.29769345942884684,0.5681724928319454,0.695463455915451,0.5847872497234493,0.674341861717403,0.6731378331780433,0.34148770831525327,0.7021561779081822,0.8975857049226761
19,82.41882801055908,train,0.7298316837164007,0.7321267679833608,0.655469199005578,0.5124798040922562,0.6554691983740986,0.6405162017369285,0.655469199005578,0.7617285742517341,0.6559811469032213,0.5887153125438634,0.5376643885194331,0.4993347688698493,0.4664054906284949,0.4371361117884184,0.41072674782982954,0.38615808013348235,0.03907256455160438,0.003331537388954169,0.16345331497772914,0.0002416992256520102,0.0943561794274999,0.10848062892937929,0.03045517102740233,0.03856844951207774,0.5220404547738237,nan,nan,0.8977442012596579,0.2823035649707505,0.5697187152296511,0.6854171333656035,0.5687876414554769,0.6948475984585422,0.6579133614434636,0.3444253987292285,0.6841192011572881,0.8977442012596579
